idCita,fechaCita,horaCita
434,2022-04-15,14:00:00
435,2022-09-03,11:30:00
436,2022-02-12,12:30:00
437,2023-07-27,17:00:00
438,2022-09-02,11:00:00
439,2022-06-12,09:00:00
440,2022-03-28,11:00:00
441,2022-11-13,08:00:00
442,2022-07-02,07:00:00
443,2022-12-10,07:30:00
444,2021-10-25,09:00:00
445,2021-02-14,07:30:00
446,2023-01-17,12:30:00
447,2022-02-10,10:00:00
448,2021-06-02,10:30:00
449,2021-10-15,11:30:00
450,2022-11-13,09:00:00
451,2022-08-21,10:30:00
452,2023-01-10,11:30:00
453,2023-02-15,13:00:00
454,2023-04-27,07:00:00
455,2023-12-22,12:00:00
456,2022-11-11,11:30:00
457,2023-01-27,15:30:00
458,2021-01-26,12:00:00
459,2023-02-14,14:30:00
460,2021-04-13,11:30:00
461,2022-01-27,11:30:00
462,2022-04-27,17:30:00
463,2022-07-01,14:30:00
464,2023-01-01,13:00:00
465,2023-12-28,11:30:00
466,2023-12-18,17:00:00
467,2022-04-03,16:30:00
468,2022-12-09,11:00:00
469,2022-07-09,07:00:00
470,2022-02-03,10:30:00
471,2021-01-08,12:30:00
472,2022-02-01,13:00:00
473,2021-06-10,12:00:00
474,2023-07-15,16:30:00
475,2021-04-23,11:00:00
476,2022-04-21,12:00:00
477,2022-11-22,12:00:00
478,2022-03-02,12:30:00
479,2023-02-01,17:30:00
480,2023-02-23,07:30:00
481,2023-06-09,07:00:00
482,2021-12-04,12:00:00
483,2023-02-13,13:30:00
484,2021-02-15,17:30:00
485,2021-03-18,10:30:00
486,2023-06-02,09:30:00
487,2023-06-19,10:00:00
488,2022-07-27,11:30:00
489,2023-07-09,14:00:00
490,2022-02-12,07:00:00
491,2022-11-10,13:00:00
492,2023-12-22,13:30:00
493,2021-02-22,13:00:00
494,2022-06-21,13:30:00
495,2022-01-09,17:00:00
496,2021-12-22,16:30:00
497,2022-02-13,16:30:00
498,2021-01-10,08:00:00
499,2021-10-10,16:30:00
500,2023-02-23,11:30:00
501,2021-04-22,12:30:00
502,2021-04-22,15:00:00
503,2021-07-02,15:00:00
504,2021-02-09,12:30:00
505,2023-01-18,16:00:00
506,2021-01-07,11:00:00
507,2022-02-24,08:00:00
508,2023-11-17,10:30:00
509,2023-12-02,13:00:00
510,2021-04-01,12:30:00
511,2023-11-17,11:00:00
512,2023-10-21,08:30:00
513,2023-03-01,11:00:00
514,2022-06-06,13:30:00
515,2022-06-26,11:00:00
516,2022-06-12,16:30:00
517,2022-12-25,11:00:00
518,2023-02-06,12:00:00
519,2023-02-25,12:30:00
520,2022-03-13,15:30:00
521,2021-03-25,12:30:00
522,2023-07-13,15:30:00
523,2021-07-23,13:30:00
524,2021-12-15,09:00:00
525,2021-01-24,12:00:00
526,2021-03-02,08:00:00
527,2023-07-10,14:30:00
528,2023-08-02,13:30:00
529,2022-07-22,10:30:00
530,2021-04-12,16:00:00
531,2023-09-23,13:00:00
532,2022-02-15,13:30:00
533,2023-07-10,12:30:00
534,2021-07-13,10:30:00
535,2023-02-08,16:00:00
536,2023-07-09,12:30:00
537,2022-10-02,13:00:00
538,2023-07-28,13:00:00
539,2022-10-07,09:30:00
540,2021-12-15,11:00:00
541,2023-11-23,11:00:00
542,2023-07-19,13:00:00
543,2021-11-07,11:00:00
544,2022-05-19,13:30:00
545,2023-11-01,16:30:00
546,2022-05-10,15:30:00
547,2023-03-25,12:00:00
548,2023-12-03,13:30:00
549,2023-02-19,12:30:00
550,2023-06-26,13:30:00
551,2022-10-09,14:30:00
552,2022-11-07,10:30:00
553,2023-01-13,12:00:00
554,2022-12-19,09:00:00
555,2021-12-15,12:30:00
556,2021-03-04,08:00:00
557,2022-05-24,13:30:00
558,2023-06-02,09:30:00
559,2022-02-07,10:00:00
560,2021-01-26,13:00:00
561,2021-02-11,09:00:00
562,2022-04-18,09:00:00
563,2022-01-19,11:00:00
564,2021-03-04,13:30:00
565,2023-01-22,12:00:00
566,2022-01-09,10:30:00
567,2021-12-19,13:30:00
568,2023-09-10,12:00:00
569,2023-12-15,10:30:00
570,2023-02-22,12:00:00
571,2022-12-22,13:00:00
572,2021-07-10,13:30:00
573,2023-11-02,08:00:00
574,2021-07-25,11:00:00
575,2022-04-26,17:00:00
576,2021-07-12,10:30:00
577,2022-04-10,16:30:00
578,2022-08-01,14:30:00
579,2021-04-23,12:00:00
580,2022-02-07,14:00:00
581,2021-05-23,09:30:00
582,2021-12-19,11:00:00
583,2021-07-03,12:00:00
584,2023-03-01,14:00:00
585,2021-10-15,08:30:00
586,2021-07-27,13:30:00
587,2022-12-14,07:00:00
588,2023-12-19,16:30:00
589,2023-03-22,15:00:00
590,2022-01-15,12:00:00
591,2023-02-15,12:30:00
592,2021-02-22,09:00:00
593,2021-11-03,09:00:00
594,2022-09-17,11:00:00
595,2023-05-13,13:00:00
596,2021-01-26,11:00:00
597,2023-11-19,12:00:00
598,2023-07-18,11:30:00
599,2022-07-15,13:30:00
600,2021-12-01,12:30:00
601,2022-11-23,08:30:00
602,2023-02-07,12:30:00
603,2023-04-04,09:30:00
604,2023-02-09,09:30:00
605,2023-11-07,11:30:00
606,2021-06-15,10:30:00
607,2022-09-03,16:30:00
608,2023-10-06,09:30:00
609,2023-03-14,10:30:00
610,2023-06-27,13:30:00
611,2023-05-10,14:00:00
612,2022-02-13,16:00:00
613,2023-11-15,10:30:00
614,2021-03-25,16:00:00
615,2022-10-07,13:30:00
616,2021-11-22,16:30:00
617,2022-07-09,07:30:00
618,2023-02-19,09:30:00
619,2022-04-18,09:30:00
620,2021-04-21,09:30:00
621,2022-04-27,12:00:00
622,2022-10-19,12:00:00
623,2021-10-27,08:30:00
624,2023-02-02,11:30:00
625,2022-12-15,07:00:00
626,2022-02-26,10:30:00
627,2022-02-03,14:30:00
628,2023-07-27,10:30:00
629,2023-12-19,14:00:00
630,2023-12-19,16:00:00
631,2023-09-06,09:30:00
632,2023-02-15,14:00:00
633,2023-06-01,13:30:00
634,2022-11-01,07:00:00
635,2022-05-19,12:00:00
636,2022-06-06,13:00:00
637,2023-04-27,10:30:00
638,2023-12-19,12:00:00
639,2023-09-26,12:30:00
640,2021-07-15,11:30:00
641,2022-07-15,12:00:00
642,2021-02-19,13:00:00
643,2023-01-24,13:00:00
644,2021-10-25,13:30:00
645,2021-04-23,13:30:00
646,2022-11-01,10:00:00
647,2023-01-09,11:30:00
648,2023-08-21,12:00:00
649,2023-04-17,16:00:00
650,2022-11-13,11:00:00
651,2023-09-23,07:30:00
652,2021-02-26,10:00:00
653,2022-02-27,09:30:00
654,2021-10-27,11:00:00
655,2023-01-13,10:00:00
656,2022-02-27,12:30:00
657,2021-02-13,12:00:00
658,2023-10-17,14:30:00
659,2023-07-25,15:30:00
660,2022-04-19,12:00:00
661,2022-02-17,12:30:00
662,2022-04-17,11:00:00
663,2023-02-27,12:00:00
664,2023-12-21,13:30:00
665,2023-04-17,12:00:00
666,2023-01-25,09:30:00
667,2021-04-27,15:00:00
668,2023-02-23,12:00:00
669,2022-01-02,10:30:00
670,2023-12-13,16:00:00
671,2023-12-15,08:30:00
672,2022-10-07,15:00:00
673,2022-06-03,09:30:00
674,2023-11-25,13:30:00
675,2023-01-13,11:30:00
676,2021-02-25,12:30:00
677,2021-07-25,11:00:00
678,2022-09-23,13:30:00
679,2023-12-23,13:30:00
680,2021-04-09,13:00:00
681,2023-02-04,10:30:00
682,2022-11-13,14:00:00
683,2023-04-15,10:30:00
684,2022-12-02,12:00:00
685,2021-02-22,10:00:00
686,2022-10-14,15:30:00
687,2023-12-13,09:30:00
688,2022-12-23,11:30:00
689,2023-06-15,11:00:00
690,2023-06-03,11:30:00
691,2022-12-12,12:30:00
692,2022-04-23,14:30:00
693,2021-03-19,10:30:00
694,2023-07-25,17:00:00
695,2023-01-26,11:30:00
696,2023-09-13,09:00:00
697,2021-06-22,10:30:00
698,2023-12-26,11:00:00
699,2022-01-27,12:00:00
700,2022-02-25,07:30:00
701,2023-01-13,15:00:00
702,2021-04-14,13:30:00
703,2023-02-21,15:30:00
704,2022-11-21,13:00:00
705,2023-08-25,12:30:00
706,2021-06-02,09:30:00
707,2023-12-26,09:00:00
708,2021-12-17,14:00:00
709,2022-02-21,15:30:00
710,2021-07-28,10:00:00
711,2023-01-19,11:30:00
712,2022-07-21,09:30:00
713,2021-02-28,09:30:00
714,2023-04-24,15:30:00
715,2023-07-15,15:30:00
716,2022-05-22,08:00:00
717,2023-02-17,11:00:00
718,2022-10-24,12:30:00
719,2023-07-18,08:30:00
720,2021-11-19,12:30:00
721,2023-10-25,12:30:00
722,2021-01-23,12:00:00
723,2021-12-15,14:00:00
724,2023-12-22,16:30:00
725,2022-02-03,12:30:00
726,2023-02-22,07:00:00
727,2023-11-10,15:00:00
728,2022-12-28,15:30:00
729,2023-01-12,11:00:00
730,2023-02-09,12:00:00
731,2023-10-04,13:30:00
732,2022-11-27,07:00:00
733,2023-11-02,12:00:00
734,2021-11-19,12:30:00
735,2022-06-15,13:30:00
736,2021-04-19,08:30:00
737,2022-07-02,09:30:00
738,2021-02-25,17:00:00
739,2022-08-15,11:30:00
740,2021-11-10,08:30:00
741,2023-02-13,12:00:00
742,2021-03-15,13:00:00
743,2023-12-25,14:30:00
744,2022-07-27,10:00:00
745,2023-02-17,15:00:00
746,2022-02-19,15:00:00
747,2022-01-07,12:30:00
748,2022-11-13,13:00:00
749,2022-07-03,11:00:00
750,2023-04-09,07:00:00
751,2022-08-27,12:30:00
752,2023-11-01,12:30:00
753,2023-02-03,13:30:00
754,2021-03-12,12:30:00
755,2022-06-26,11:30:00
756,2023-11-25,08:00:00
757,2022-02-02,12:30:00
758,2021-11-02,13:30:00
759,2022-04-22,09:30:00
760,2021-02-01,10:00:00
761,2023-09-09,13:00:00
762,2021-02-09,16:00:00
763,2023-04-25,12:30:00
764,2023-12-15,08:30:00
765,2022-06-13,15:30:00
766,2023-12-27,13:00:00
767,2022-12-28,10:30:00
768,2023-07-25,10:30:00
769,2023-09-25,13:30:00
770,2023-12-14,15:00:00
771,2021-04-08,09:00:00
772,2022-04-23,10:00:00
773,2023-12-27,10:30:00
774,2022-04-03,12:00:00
775,2021-05-15,12:00:00
776,2021-08-01,13:30:00
777,2023-09-22,16:00:00
778,2023-06-15,11:30:00
779,2023-12-04,13:30:00
780,2022-11-09,08:30:00
781,2023-01-15,11:00:00
782,2022-02-15,15:30:00
783,2021-04-19,10:30:00
784,2022-02-08,11:00:00
785,2023-04-13,16:00:00
786,2023-07-09,14:30:00
787,2023-07-18,14:30:00
788,2023-04-09,14:00:00
789,2023-04-03,12:30:00
790,2023-02-03,11:00:00
791,2021-02-14,10:30:00
792,2023-07-02,11:30:00
793,2021-11-25,13:30:00
794,2023-01-26,12:30:00
795,2023-06-15,14:30:00
796,2022-02-27,13:00:00
797,2023-07-14,15:30:00
798,2022-12-14,14:30:00
799,2023-07-07,10:00:00
800,2022-04-15,11:30:00
801,2021-01-15,13:30:00
802,2022-03-01,13:30:00
803,2021-02-07,09:00:00
804,2021-04-22,14:30:00
805,2023-12-28,12:00:00
806,2022-02-26,12:00:00
807,2022-07-12,11:00:00
808,2021-10-14,10:00:00
809,2022-10-07,08:30:00
810,2022-07-22,12:30:00
811,2022-12-02,15:00:00
812,2022-06-26,14:00:00
813,2022-04-27,09:30:00
814,2022-02-26,14:00:00
815,2021-02-19,14:00:00
816,2022-08-18,13:00:00
817,2023-02-09,12:30:00
818,2023-03-03,12:30:00
819,2021-04-12,12:00:00
820,2022-02-12,12:00:00
821,2021-04-25,12:30:00
822,2021-10-12,11:00:00
823,2022-04-09,13:30:00
824,2023-02-08,15:30:00
825,2023-04-13,09:30:00
826,2023-02-13,11:30:00
827,2023-07-19,11:30:00
828,2023-04-27,10:00:00
829,2023-02-14,12:30:00
830,2023-02-10,09:30:00
831,2022-12-02,15:00:00
832,2022-09-21,10:30:00
833,2021-03-27,14:00:00
834,2023-10-18,15:30:00
835,2023-09-24,10:00:00
836,2022-02-03,17:30:00
837,2022-12-13,07:00:00
838,2023-11-13,11:00:00
839,2022-12-09,13:30:00
840,2022-07-28,11:00:00
841,2022-02-17,16:00:00
842,2022-02-15,11:30:00
843,2021-04-21,09:30:00
844,2023-04-12,11:00:00
845,2023-05-22,12:30:00
846,2022-06-15,08:30:00
847,2021-02-10,08:30:00
848,2023-11-26,17:30:00
849,2021-06-14,14:00:00
850,2022-10-22,13:00:00
851,2023-04-25,11:30:00
852,2021-03-19,12:00:00
853,2022-10-12,12:30:00
854,2021-12-18,16:30:00
855,2023-01-07,17:30:00
856,2021-11-14,16:30:00
857,2023-02-03,13:00:00
858,2022-06-03,12:30:00
859,2021-01-10,12:00:00
860,2021-11-14,13:30:00
861,2022-02-17,15:00:00
862,2023-04-01,11:30:00
863,2021-07-12,16:30:00
864,2022-10-16,09:00:00
865,2023-12-23,10:30:00
866,2022-07-15,17:00:00
867,2023-07-25,08:30:00
868,2023-12-13,10:30:00
869,2022-01-27,11:30:00
870,2023-07-28,08:30:00
871,2021-03-28,10:30:00
872,2022-02-13,10:30:00
873,2023-04-04,13:00:00
874,2023-07-22,11:00:00
875,2021-10-23,10:30:00
876,2022-09-18,08:00:00
877,2023-06-19,09:30:00
878,2023-11-22,12:00:00
879,2023-06-21,11:30:00
880,2023-12-13,08:30:00
881,2023-10-01,08:30:00
882,2022-02-10,08:00:00
883,2021-10-13,08:30:00
884,2023-12-04,14:00:00
885,2021-12-23,10:00:00
886,2023-04-07,14:00:00
887,2022-02-14,13:00:00
888,2022-02-01,14:30:00
889,2023-07-10,12:30:00
890,2021-03-21,16:30:00
891,2023-10-14,08:00:00
892,2023-04-25,12:00:00
893,2022-07-12,12:00:00
894,2023-04-04,14:00:00
895,2023-11-19,13:30:00
896,2023-06-26,13:00:00
897,2021-06-25,10:30:00
898,2023-02-10,09:30:00
899,2023-06-22,11:30:00
900,2023-10-15,11:00:00
901,2023-06-28,12:00:00
902,2022-02-24,12:00:00
903,2021-04-19,10:00:00
904,2021-03-25,12:30:00
905,2023-02-12,13:00:00
906,2022-02-01,11:30:00
907,2022-04-25,10:00:00
908,2022-11-25,11:00:00
909,2021-10-13,15:00:00
910,2023-07-22,14:30:00
911,2021-08-02,11:30:00
912,2022-12-12,10:00:00
913,2021-05-22,09:30:00
914,2022-02-19,13:00:00
915,2023-07-25,08:00:00
916,2021-06-19,12:30:00
917,2023-02-21,11:00:00
918,2022-10-12,12:00:00
919,2023-10-02,11:00:00
920,2023-02-25,10:30:00
921,2021-04-17,12:00:00
922,2023-10-26,10:00:00
923,2023-12-02,07:00:00
924,2021-12-25,13:00:00
925,2023-07-21,14:30:00
926,2021-02-27,07:00:00
927,2022-02-08,16:00:00
928,2022-02-10,13:30:00
929,2021-09-14,11:00:00
930,2022-12-13,12:00:00
931,2022-04-01,08:00:00
